motor_front,motor_back,pitch_filter,pitch_desired
757, 443, 5.048172, 19.843750
754, 446, 5.034577, 19.843750
755, 445, 5.019718, 19.843750
754, 446, 5.007898, 19.843750
754, 446, 4.997641, 19.843750
754, 446, 4.985746, 19.843750
752, 448, 4.978563, 19.843750
753, 447, 4.963708, 19.843750
751, 449, 4.948909, 19.843750
753, 447, 4.928271, 19.843750
752, 448, 4.903363, 19.843750
750, 450, 4.885613, 19.843750
751, 449, 4.870040, 19.843750
750, 450, 4.857996, 19.843750
753, 447, 4.840750, 19.843750
750, 450, 4.834674, 19.843750
750, 450, 4.826009, 19.843750
748, 452, 4.829262, 19.843750
748, 452, 4.838295, 19.843750
745, 455, 4.854737, 19.843750
743, 457, 4.880604, 19.843750
743, 457, 4.908799, 19.843750
746, 454, 4.927694, 19.843750
744, 456, 4.951406, 19.843750
746, 454, 4.966247, 19.843750
744, 456, 4.983522, 19.843750
743, 457, 5.003830, 19.843750
743, 457, 5.024569, 19.843750
740, 460, 5.050159, 19.843750
742, 458, 5.065907, 19.843750
745, 455, 5.071755, 19.843750
747, 453, 5.063917, 19.843750
747, 453, 5.060442, 19.843750
748, 452, 5.051880, 19.843750
747, 453, 5.046196, 19.843750
746, 454, 5.047028, 19.843750
748, 452, 5.042850, 19.843750
751, 449, 5.029268, 19.843750
751, 449, 5.020765, 19.843750
752, 448, 5.008908, 19.843750
752, 448, 4.998582, 19.843750
751, 449, 4.996965, 19.843750
750, 450, 4.998825, 19.843750
749, 451, 5.002688, 19.843750
749, 451, 5.003352, 19.843750
748, 452, 5.004733, 19.843750
750, 450, 5.002914, 19.843750
751, 449, 5.001122, 19.843750
752, 448, 4.998183, 19.843750
749, 451, 5.003377, 19.843750
750, 450, 5.001715, 19.843750
749, 451, 4.994718, 19.843750
750, 450, 4.983195, 19.843750
750, 450, 4.969330, 19.843750
750, 450, 4.955400, 19.843750
750, 450, 4.943408, 19.843750
750, 450, 4.929310, 19.843750
749, 451, 4.920771, 19.843750
750, 450, 4.910402, 19.843750
749, 451, 4.906869, 19.843750
749, 451, 4.901082, 19.843750
747, 453, 4.907213, 19.843750
748, 452, 4.914393, 19.843750
748, 452, 4.923624, 19.843750
749, 451, 4.935163, 19.843750
748, 452, 4.944022, 19.843750
750, 450, 4.946394, 19.843750
753, 447, 4.938370, 19.843750
751, 449, 4.938788, 19.843750
750, 450, 4.940848, 19.843750
750, 450, 4.942420, 19.843750
748, 452, 4.946966, 19.843750
748, 452, 4.950873, 19.843750
748, 452, 4.946798, 19.843750
745, 455, 4.947486, 19.843750
748, 452, 4.939430, 19.843750
724, 476, 4.939653, 17.812500
722, 478, 4.944226, 17.812500
719, 481, 4.959765, 17.812500
721, 479, 4.971750, 17.812500
723, 477, 4.982426, 17.812500
727, 473, 4.982348, 17.812500
729, 471, 4.984837, 17.812500
732, 468, 4.983144, 17.812500
731, 469, 4.988764, 17.812500
735, 465, 4.985145, 17.812500
738, 462, 4.971997, 17.812500
739, 461, 4.952920, 17.812500
740, 460, 4.931314, 17.812500
741, 459, 4.908552, 17.812500
743, 457, 4.878765, 17.812500
744, 456, 4.841594, 17.812500
739, 461, 4.815427, 17.812500
739, 461, 4.786533, 17.812500
739, 461, 4.759833, 17.812500
743, 457, 4.725834, 17.812500
744, 456, 4.690849, 17.812500
740, 460, 4.666101, 17.812500
740, 460, 4.640111, 17.812500
738, 462, 4.621448, 17.812500
739, 461, 4.601024, 17.812500
742, 458, 4.571510, 17.812500
742, 458, 4.541727, 17.812500
741, 459, 4.515557, 17.812500
742, 458, 4.488351, 17.812500
741, 459, 4.464476, 17.812500
742, 458, 4.437249, 17.812500
744, 456, 4.407144, 17.812500
743, 457, 4.381861, 17.812500
742, 458, 4.358854, 17.812500
741, 459, 4.337306, 17.812500
743, 457, 4.310201, 17.812500
739, 461, 4.293824, 17.812500
565, 635, 4.274977, -0.000000
566, 634, 4.254105, -0.000000
569, 631, 4.226163, -0.000000
576, 624, 4.190727, -0.000000
584, 616, 4.145851, -0.000000
601, 599, 4.083631, -0.000000
619, 581, 3.992344, -0.000000
634, 566, 3.866136, -0.000000
650, 550, 3.703913, -0.000000
666, 534, 3.501396, -0.000000
679, 521, 3.254704, -0.000000
694, 506, 2.967039, -0.000000
697, 503, 2.668447, -0.000000
705, 495, 2.332702, -0.000000
712, 488, 1.978137, -0.000000
713, 487, 1.624545, -0.000000
712, 488, 1.264503, -0.000000
714, 486, 0.907525, -0.000000
709, 491, 0.564382, -0.000000
707, 493, 0.237998, -0.000000
707, 493, -0.081874, -0.000000
702, 498, -0.372075, -0.000000
705, 495, -0.655660, -0.000000
704, 496, -0.925479, -0.000000
703, 497, -1.180512, -0.000000
705, 495, -1.429715, -0.000000
706, 494, -1.672366, -0.000000
707, 493, -1.908646, -0.000000
706, 494, -2.135170, -0.000000
710, 490, -2.368240, -0.000000
710, 490, -2.596083, -0.000000
712, 488, -2.823902, -0.000000
715, 485, -3.055740, -0.000000
716, 484, -3.280783, -0.000000
717, 483, -3.510816, -0.000000
715, 485, -3.730379, -0.000000
716, 484, -3.953801, -0.000000
710, 490, -4.162676, -0.000000
707, 493, -4.355079, -0.000000
702, 498, -4.536293, -0.000000
697, 503, -4.702980, -0.000000
689, 511, -4.845997, -0.000000
682, 518, -4.974048, -0.000000
675, 525, -5.080550, -0.000000
666, 534, -5.158723, -0.000000
660, 540, -5.216974, -0.000000
653, 547, -5.256304, -0.000000
645, 555, -5.264930, -0.000000
640, 560, -5.256433, -0.000000
637, 563, -5.225497, -0.000000
635, 565, -5.188544, -0.000000
632, 568, -5.137815, -0.000000
631, 569, -5.079519, -0.000000
633, 567, -5.025917, -0.000000
632, 568, -4.971831, -0.000000
632, 568, -4.919141, -0.000000
634, 566, -4.877902, -0.000000
634, 566, -4.840106, -0.000000
640, 560, -4.819361, -0.000000
639, 561, -4.799981, -0.000000
637, 563, -4.776588, -0.000000
637, 563, -4.756822, -0.000000
641, 559, -4.747833, -0.000000
641, 559, -4.735157, -0.000000
640, 560, -4.717466, -0.000000
637, 563, -4.690773, -0.000000
643, 557, -4.679042, -0.000000
642, 558, -4.662223, -0.000000
644, 556, -4.642919, -0.000000
646, 554, -4.629202, -0.000000
643, 557, -4.603771, -0.000000
646, 554, -4.586761, -0.000000
646, 554, -4.569387, -0.000000
647, 553, -4.557243, -0.000000
647, 553, -4.547415, -0.000000
646, 554, -4.544401, -0.000000
647, 553, -4.548811, -0.000000
650, 550, -4.567667, -0.000000
650, 550, -4.591009, -0.000000
646, 554, -4.601251, -0.000000
649, 551, -4.618114, -0.000000
651, 549, -4.644165, -0.000000
647, 553, -4.658767, -0.000000
647, 553, -4.673924, -0.000000
653, 547, -4.699873, -0.000000
651, 549, -4.717532, -0.000000
653, 547, -4.733889, -0.000000
652, 548, -4.748208, -0.000000
653, 547, -4.759964, -0.000000
653, 547, -4.767821, -0.000000
651, 549, -4.771897, -0.000000
650, 550, -4.771562, -0.000000
650, 550, -4.773021, -0.000000
652, 548, -4.780761, -0.000000
646, 554, -4.770354, -0.000000
644, 556, -4.760167, -0.000000
648, 552, -4.766619, -0.000000
643, 557, -4.758462, -0.000000
640, 560, -4.742485, -0.000000
648, 552, -4.750498, -0.000000
645, 555, -4.748718, -0.000000
643, 557, -4.739723, -0.000000
646, 554, -4.736689, -0.000000
647, 553, -4.739690, -0.000000
646, 554, -4.743315, -0.000000
645, 555, -4.741374, -0.000000
647, 553, -4.743784, -0.000000
647, 553, -4.743300, -0.000000
643, 557, -4.725784, -0.000000
647, 553, -4.721138, -0.000000
644, 556, -4.702399, -0.000000
642, 558, -4.679391, -0.000000
647, 553, -4.671370, -0.000000
644, 556, -4.654157, -0.000000
645, 555, -4.633112, -0.000000
647, 553, -4.622698, -0.000000
647, 553, -4.617116, -0.000000
650, 550, -4.618300, -0.000000
646, 554, -4.615387, -0.000000
648, 552, -4.620346, -0.000000
649, 551, -4.631715, -0.000000
648, 552, -4.644584, -0.000000
647, 553, -4.660460, -0.000000
645, 555, -4.672951, -0.000000
646, 554, -4.686803, -0.000000
648, 552, -4.700573, -0.000000
645, 555, -4.702530, -0.000000
641, 559, -4.698406, -0.000000
647, 553, -4.702742, -0.000000
649, 551, -4.710185, -0.000000
645, 555, -4.703081, -0.000000
645, 555, -4.689646, -0.000000
651, 549, -4.691247, -0.000000
651, 549, -4.688646, -0.000000
651, 549, -4.687879, -0.000000
652, 548, -4.688061, -0.000000
653, 547, -4.687053, -0.000000
653, 547, -4.695156, -0.000000
655, 545, -4.707530, -0.000000
652, 548, -4.715775, -0.000000
650, 550, -4.728530, -0.000000
653, 547, -4.750667, -0.000000
648, 552, -4.765574, -0.000000
644, 556, -4.769668, -0.000000
649, 551, -4.790646, -0.000000
650, 550, -4.812342, -0.000000
643, 557, -4.808181, -0.000000
650, 550, -4.828748, -0.000000
649, 551, -4.841368, -0.000000
648, 552, -4.848503, -0.000000
650, 550, -4.857190, -0.000000
650, 550, -4.862173, -0.000000
648, 552, -4.863453, -0.000000
652, 548, -4.871202, -0.000000
649, 551, -4.870372, -0.000000
650, 550, -4.868872, -0.000000
651, 549, -4.866514, -0.000000
648, 552, -4.856883, -0.000000
646, 554, -4.837980, -0.000000
648, 552, -4.826523, -0.000000
649, 551, -4.818982, -0.000000
644, 556, -4.797992, -0.000000
647, 553, -4.792985, -0.000000
651, 549, -4.799324, -0.000000
650, 550, -4.802623, -0.000000
648, 552, -4.801874, -0.000000
652, 548, -4.819580, -0.000000
651, 549, -4.836881, -0.000000
651, 549, -4.853690, -0.000000
651, 549, -4.876772, -0.000000
649, 551, -4.895929, -0.000000
651, 549, -4.919797, -0.000000
649, 551, -4.939340, -0.000000
645, 555, -4.941515, -0.000000
647, 553, -4.945251, -0.000000
648, 552, -4.947653, -0.000000
644, 556, -4.927336, -0.000000
643, 557, -4.903531, -0.000000
648, 552, -4.894191, -0.000000
648, 552, -4.875939, -0.000000
646, 554, -4.849981, -0.000000
650, 550, -4.833504, -0.000000
652, 548, -4.822432, -0.000000
651, 549, -4.806369, -0.000000
653, 547, -4.804917, -0.000000
625, 575, -4.811992, -2.812500
626, 574, -4.821245, -2.812500
627, 573, -4.842437, -2.812500
625, 575, -4.859066, -2.812500
625, 575, -4.880596, -2.812500
625, 575, -4.908514, -2.812500
629, 571, -4.943165, -2.812500
628, 572, -4.974757, -2.812500
627, 573, -5.001398, -2.812500
632, 568, -5.037347, -2.812500
633, 567, -5.068044, -2.812500
634, 566, -5.102551, -2.812500
639, 561, -5.138977, -2.812500
637, 563, -5.171017, -2.812500
640, 560, -5.206679, -2.812500
643, 557, -5.245731, -2.812500
644, 556, -5.284693, -2.812500
643, 557, -5.323266, -2.812500
645, 555, -5.362600, -2.812500
643, 557, -5.401347, -2.812500
645, 555, -5.445891, -2.812500
645, 555, -5.490632, -2.812500
647, 553, -5.542677, -2.812500
647, 553, -5.598186, -2.812500
646, 554, -5.653091, -2.812500
645, 555, -5.710893, -2.812500
645, 555, -5.766274, -2.812500
648, 552, -5.831865, -2.812500
643, 557, -5.883414, -2.812500
642, 558, -5.927594, -2.812500
648, 552, -5.988281, -2.812500
645, 555, -6.034976, -2.812500
640, 560, -6.062357, -2.812500
644, 556, -6.100986, -2.812500
646, 554, -6.136928, -2.812500
642, 558, -6.157627, -2.812500
641, 559, -6.177339, -2.812500
468, 732, -6.189946, -20.000000
469, 731, -6.202318, -20.000000
472, 728, -6.219233, -20.000000
476, 722, -6.239329, -20.000000
485, 713, -6.271334, -20.000000
501, 697, -6.331290, -20.000000
524, 674, -6.427591, -20.000000
536, 662, -6.548510, -20.000000
545, 653, -6.694116, -20.000000
572, 626, -6.910586, -20.000000
574, 624, -7.132882, -20.000000
589, 609, -7.411782, -20.000000
599, 599, -7.722810, -20.000000
599, 599, -8.051074, -20.000000
614, 584, -8.414149, -20.000000
610, 588, -8.767182, -20.000000
612, 586, -9.132393, -20.000000
612, 586, -9.489709, -20.000000
610, 588, -9.831307, -20.000000
605, 593, -10.152418, -20.000000
602, 596, -10.448883, -20.000000
603, 595, -10.732634, -20.000000
597, 601, -10.990208, -20.000000
600, 598, -11.236175, -20.000000
601, 597, -11.467985, -20.000000
599, 599, -11.689846, -20.000000
601, 597, -11.905965, -20.000000
601, 597, -12.150581, -20.000000
603, 595, -12.357563, -20.000000
607, 591, -12.635095, -20.000000
611, 587, -12.845258, -20.000000
609, 589, -13.037448, -20.000000
613, 585, -13.259772, -20.000000
612, 586, -13.463700, -20.000000
611, 587, -13.700891, -20.000000
607, 591, -13.950706, -20.000000
606, 592, -14.158864, -20.000000
601, 597, -14.348157, -20.000000
598, 602, -14.530504, -20.000000
594, 606, -14.687792, -20.000000
589, 611, -14.824419, -20.000000
582, 618, -14.939146, -20.000000
578, 622, -15.034219, -20.000000
572, 628, -15.111456, -20.000000
566, 634, -15.167677, -20.000000
561, 639, -15.201612, -20.000000
558, 642, -15.226576, -20.000000
553, 647, -15.231872, -20.000000
550, 650, -15.227412, -20.000000
545, 655, -15.209115, -20.000000
543, 657, -15.185645, -20.000000
541, 659, -15.160730, -20.000000
539, 661, -15.131576, -20.000000
538, 662, -15.097865, -20.000000
537, 663, -15.063089, -20.000000
537, 663, -15.031092, -20.000000
536, 664, -15.001180, -20.000000
539, 661, -14.982934, -20.000000
541, 659, -14.966820, -20.000000
536, 664, -14.937488, -20.000000
548, 652, -14.935310, -20.000000
550, 650, -14.932348, -20.000000
537, 663, -14.897583, -20.000000
555, 645, -14.910685, -20.000000
550, 650, -14.910181, -20.000000
538, 662, -14.873640, -20.000000
556, 644, -14.893736, -20.000000
547, 653, -14.885371, -20.000000
540, 660, -14.853301, -20.000000
552, 648, -14.859262, -20.000000
544, 656, -14.837438, -20.000000
544, 656, -14.811383, -20.000000
551, 649, -14.807267, -20.000000
543, 657, -14.778869, -20.000000
547, 653, -14.762535, -20.000000
550, 650, -14.758320, -20.000000
550, 650, -14.756974, -20.000000
549, 651, -14.757298, -20.000000
549, 651, -14.759372, -20.000000
550, 650, -14.771175, -20.000000
550, 650, -14.786084, -20.000000
546, 654, -14.792739, -20.000000
550, 650, -14.809979, -20.000000
554, 646, -14.837395, -20.000000
544, 656, -14.838776, -20.000000
544, 656, -14.839495, -20.000000
552, 648, -14.859105, -20.000000
547, 653, -14.860436, -20.000000
546, 654, -14.853386, -20.000000
551, 649, -14.855326, -20.000000
552, 648, -14.852060, -20.000000
548, 652, -14.837914, -20.000000
554, 646, -14.836059, -20.000000
554, 646, -14.831490, -20.000000
554, 646, -14.823554, -20.000000
556, 644, -14.822145, -20.000000
555, 645, -14.820259, -20.000000
555, 645, -14.821105, -20.000000
554, 646, -14.825922, -20.000000
549, 651, -14.827040, -20.000000
550, 650, -14.840988, -20.000000
553, 647, -14.861382, -20.000000
543, 657, -14.863232, -20.000000
542, 658, -14.863992, -20.000000
547, 653, -14.880426, -20.000000
544, 656, -14.888220, -20.000000
540, 660, -14.884778, -20.000000
543, 657, -14.877225, -20.000000
549, 651, -14.885647, -20.000000
545, 655, -14.871076, -20.000000
550, 650, -14.867723, -20.000000
553, 647, -14.863429, -20.000000
549, 651, -14.850322, -20.000000
551, 649, -14.843721, -20.000000
553, 647, -14.841776, -20.000000
551, 649, -14.836585, -20.000000
549, 651, -14.825429, -20.000000
551, 649, -14.821319, -20.000000
549, 651, -14.813856, -20.000000
549, 651, -14.805522, -20.000000
551, 649, -14.803409, -20.000000
552, 648, -14.803611, -20.000000
554, 646, -14.810483, -20.000000
551, 649, -14.812634, -20.000000
551, 649, -14.819276, -20.000000
557, 643, -14.851261, -20.000000
550, 650, -14.870233, -20.000000
546, 654, -14.888002, -20.000000
550, 650, -14.908814, -20.000000
551, 649, -14.937203, -20.000000
545, 655, -14.936659, -20.000000
545, 655, -14.938356, -20.000000
550, 650, -14.946100, -20.000000
546, 654, -14.929774, -20.000000
546, 654, -14.912723, -20.000000
551, 649, -14.904357, -20.000000
549, 651, -14.885744, -20.000000
548, 652, -14.862930, -20.000000
555, 645, -14.858703, -20.000000
549, 651, -14.844740, -20.000000
549, 651, -14.831626, -20.000000
555, 645, -14.837271, -20.000000
550, 650, -14.829382, -20.000000
551, 649, -14.828970, -20.000000
553, 647, -14.837882, -20.000000
553, 647, -14.846728, -20.000000
554, 646, -14.866848, -20.000000
550, 650, -14.878259, -20.000000
551, 649, -14.899327, -20.000000
550, 650, -14.917004, -20.000000
552, 648, -14.940666, -20.000000
548, 652, -14.948571, -20.000000
546, 654, -14.954637, -20.000000
551, 649, -14.970044, -20.000000
545, 655, -14.964489, -20.000000
542, 658, -14.948581, -20.000000
622, 578, -14.950363, -12.812500
616, 584, -14.929060, -12.812500
615, 585, -14.904558, -12.812500
622, 578, -14.894239, -12.812500
612, 588, -14.860425, -12.812500
606, 594, -14.816151, -12.812500
604, 596, -14.775224, -12.812500
599, 601, -14.729770, -12.812500
592, 608, -14.679649, -12.812500
584, 616, -14.611225, -12.812500
579, 621, -14.533796, -12.812500
571, 629, -14.440195, -12.812500
567, 633, -14.330437, -12.812500
561, 639, -14.206496, -12.812500
560, 640, -14.068009, -12.812500
556, 644, -13.917453, -12.812500
556, 644, -13.780499, -12.812500
554, 646, -13.634512, -12.812500
555, 645, -13.445519, -12.812500
555, 645, -13.289277, -12.812500
555, 645, -13.122838, -12.812500
557, 643, -12.923163, -12.812500
559, 641, -12.797814, -12.812500
562, 638, -12.673553, -12.812500
558, 642, -12.546166, -12.812500
561, 639, -12.434473, -12.812500
564, 636, -12.339447, -12.812500
560, 640, -12.247054, -12.812500
560, 640, -12.158756, -12.812500
556, 644, -12.068268, -12.812500
556, 644, -11.981056, -12.812500
556, 644, -11.898623, -12.812500
550, 650, -11.801797, -12.812500
557, 643, -11.727568, -12.812500
558, 642, -11.654447, -12.812500
680, 520, -11.568602, -0.000000
682, 518, -11.488968, -0.000000
684, 516, -11.410758, -0.000000
683, 517, -11.339623, -0.000000
677, 523, -11.249193, -0.000000
669, 531, -11.152231, -0.000000
661, 539, -11.048697, -0.000000
654, 546, -10.926400, -0.000000
647, 553, -10.793004, -0.000000
639, 561, -10.641902, -0.000000
630, 570, -10.461320, -0.000000
627, 573, -10.267847, -0.000000
621, 579, -10.060727, -0.000000
617, 583, -9.847237, -0.000000
615, 585, -9.622830, -0.000000
614, 586, -9.397510, -0.000000
610, 590, -9.161459, -0.000000
614, 586, -8.936475, -0.000000
613, 587, -8.717962, -0.000000
611, 589, -8.501932, -0.000000
612, 588, -8.302087, -0.000000
610, 590, -8.108349, -0.000000
610, 590, -7.930443, -0.000000
606, 594, -7.756498, -0.000000
605, 595, -7.581748, -0.000000
604, 596, -7.405855, -0.000000
605, 595, -7.240729, -0.000000
601, 599, -7.070686, -0.000000
598, 602, -6.888970, -0.000000
597, 603, -6.702840, -0.000000
598, 602, -6.511819, -0.000000
598, 602, -6.319542, -0.000000
601, 599, -6.142334, -0.000000
600, 600, -5.958251, -0.000000
600, 600, -5.774876, -0.000000
601, 599, -5.599167, -0.000000
605, 595, -5.436150, -0.000000
609, 591, -5.287447, -0.000000
613, 587, -5.153574, -0.000000
618, 582, -5.033021, -0.000000
621, 579, -4.926353, -0.000000
626, 574, -4.838330, -0.000000
631, 569, -4.770713, -0.000000
638, 562, -4.724384, -0.000000
641, 559, -4.691271, -0.000000
643, 557, -4.667338, -0.000000
646, 554, -4.656969, -0.000000
648, 552, -4.660164, -0.000000
650, 550, -4.673670, -0.000000
654, 546, -4.699125, -0.000000
657, 543, -4.730002, -0.000000
656, 544, -4.756997, -0.000000
658, 542, -4.784158, -0.000000
660, 540, -4.809170, -0.000000
661, 539, -4.835074, -0.000000
662, 538, -4.864395, -0.000000
661, 539, -4.890289, -0.000000
658, 542, -4.903232, -0.000000
660, 540, -4.924130, -0.000000
657, 543, -4.938587, -0.000000
652, 548, -4.944445, -0.000000
657, 543, -4.968392, -0.000000
652, 548, -4.980919, -0.000000
650, 550, -4.987948, -0.000000
655, 545, -5.006027, -0.000000
650, 550, -5.010871, -0.000000
647, 553, -5.008803, -0.000000
655, 545, -5.029777, -0.000000
650, 550, -5.037499, -0.000000
647, 553, -5.036251, -0.000000
653, 547, -5.057024, -0.000000
649, 551, -5.066524, -0.000000
649, 551, -5.069493, -0.000000
650, 550, -5.076754, -0.000000
647, 553, -5.066585, -0.000000
648, 552, -5.060133, -0.000000
649, 551, -5.050894, -0.000000
645, 555, -5.025125, -0.000000
650, 550, -5.014243, -0.000000
647, 553, -4.990030, -0.000000
644, 556, -4.962005, -0.000000
648, 552, -4.943788, -0.000000
647, 553, -4.927566, -0.000000
642, 558, -4.899880, -0.000000
645, 555, -4.888466, -0.000000
647, 553, -4.887262, -0.000000
641, 559, -4.871983, -0.000000
640, 560, -4.861862, -0.000000
640, 560, -4.858103, -0.000000
636, 564, -4.844964, -0.000000
639, 561, -4.840744, -0.000000
639, 561, -4.834634, -0.000000
637, 563, -4.814404, -0.000000
641, 559, -4.802824, -0.000000
640, 560, -4.785777, -0.000000
641, 559, -4.763401, -0.000000
644, 556, -4.743684, -0.000000
645, 555, -4.722264, -0.000000
647, 553, -4.704683, -0.000000
647, 553, -4.687860, -0.000000
646, 554, -4.664762, -0.000000
650, 550, -4.658463, -0.000000
653, 547, -4.658610, -0.000000
648, 552, -4.648748, -0.000000
647, 553, -4.639754, -0.000000
651, 549, -4.647630, -0.000000
646, 554, -4.644125, -0.000000
646, 554, -4.651990, -0.000000
646, 554, -4.659423, -0.000000
645, 555, -4.667210, -0.000000
646, 554, -4.678393, -0.000000
646, 554, -4.691576, -0.000000
643, 557, -4.693652, -0.000000
647, 553, -4.706633, -0.000000
647, 553, -4.720294, -0.000000
645, 555, -4.723149, -0.000000
649, 551, -4.735679, -0.000000
651, 549, -4.751208, -0.000000
649, 551, -4.754009, -0.000000
647, 553, -4.752070, -0.000000
650, 550, -4.754996, -0.000000
650, 550, -4.756636, -0.000000
647, 553, -4.743804, -0.000000
647, 553, -4.730649, -0.000000
650, 550, -4.727455, -0.000000
647, 553, -4.716313, -0.000000
647, 553, -4.702510, -0.000000
650, 550, -4.700253, -0.000000
648, 552, -4.697644, -0.000000
649, 551, -4.700828, -0.000000
649, 551, -4.705038, -0.000000
647, 553, -4.709085, -0.000000
649, 551, -4.725129, -0.000000
650, 550, -4.744233, -0.000000
647, 553, -4.756452, -0.000000
647, 553, -4.767274, -0.000000
648, 552, -4.782644, -0.000000
646, 554, -4.786476, -0.000000
646, 554, -4.789610, -0.000000
650, 550, -4.800787, -0.000000
649, 551, -4.805609, -0.000000
646, 554, -4.794773, -0.000000
652, 548, -4.790308, 0.468750
653, 547, -4.786076, 0.468750
651, 549, -4.772909, 0.468750
652, 548, -4.764035, 0.468750
652, 548, -4.753666, 0.468750
652, 548, -4.742137, 0.468750
654, 546, -4.735798, 0.468750
649, 551, -4.722878, 0.468750
650, 550, -4.715611, 0.468750
653, 547, -4.725457, 0.468750
647, 553, -4.721674, 0.468750
649, 551, -4.721488, 0.468750
653, 547, -4.733047, 0.468750
649, 551, -4.730141, 0.468750
648, 552, -4.723474, 0.468750
651, 549, -4.726630, 0.468750
649, 551, -4.725067, 0.468750
645, 555, -4.711443, 0.468750
650, 550, -4.713094, 0.468750
647, 553, -4.704755, 0.468750
646, 554, -4.692375, 0.468750
647, 553, -4.676235, 0.468750
644, 556, -4.645337, 0.468750
647, 553, -4.622411, 0.468750
646, 554, -4.597151, 0.468750
644, 556, -4.566390, 0.468750
648, 552, -4.543314, 0.468750
650, 550, -4.534202, 0.468750
646, 554, -4.514826, 0.468750
646, 554, -4.500273, 0.468750
649, 551, -4.498441, 0.468750
649, 551, -4.501039, 0.468750
646, 554, -4.498296, 0.468750
647, 553, -4.500448, 0.468750
648, 552, -4.504871, 0.468750
648, 552, -4.510773, 0.468750
646, 554, -4.511486, 0.468750
842, 358, -4.519533, 19.843750
841, 359, -4.522188, 19.843750
840, 360, -4.518862, 19.843750
829, 371, -4.498810, 19.843750
813, 387, -4.446765, 19.843750
801, 399, -4.375268, 19.843750
780, 420, -4.270252, 19.843750
762, 438, -4.126513, 19.843750
743, 457, -3.933577, 19.843750
726, 474, -3.694958, 19.843750
709, 491, -3.410864, 19.843750
699, 501, -3.093637, 19.843750
687, 513, -2.744193, 19.843750
678, 522, -2.360149, 19.843750
673, 527, -1.972915, 19.843750
670, 530, -1.579833, 19.843750
666, 534, -1.172591, 19.843750
662, 538, -0.765791, 19.843750
668, 532, -0.384929, 19.843750
671, 529, -0.014252, 19.843750
671, 529, 0.345297, 19.843750
676, 524, 0.683515, 19.843750
677, 523, 1.003932, 19.843750
682, 518, 1.299761, 19.843750
684, 516, 1.577294, 19.843750
685, 515, 1.842175, 19.843750
684, 516, 2.099172, 19.843750
685, 515, 2.345994, 19.843750
685, 515, 2.583462, 19.843750
683, 517, 2.823078, 19.843750
682, 518, 3.056633, 19.843750
682, 518, 3.283016, 19.843750
680, 520, 3.515126, 19.843750
684, 516, 3.737071, 19.843750
681, 519, 3.968238, 19.843750
683, 517, 4.189359, 19.843750
683, 517, 4.409082, 19.843750
687, 513, 4.618408, 19.843750
688, 512, 4.815962, 19.843750
694, 506, 4.992802, 19.843750
697, 503, 5.155999, 19.843750
704, 496, 5.297654, 19.843750
708, 492, 5.425110, 19.843750
717, 483, 5.525845, 19.843750
723, 477, 5.603456, 19.843750
730, 470, 5.658260, 19.843750
735, 465, 5.697493, 19.843750
743, 457, 5.708231, 19.843750
746, 454, 5.709005, 19.843750
752, 448, 5.690065, 19.843750
756, 444, 5.658164, 19.843750
760, 440, 5.619005, 19.843750
761, 439, 5.577403, 19.843750
767, 433, 5.522118, 19.843750
765, 435, 5.473673, 19.843750
768, 432, 5.423139, 19.843750
771, 429, 5.364855, 19.843750
774, 426, 5.299606, 19.843750
767, 433, 5.251192, 19.843750
768, 432, 5.199184, 19.843750
761, 439, 5.158484, 19.843750
763, 437, 5.114074, 19.843750
760, 440, 5.078189, 19.843750
677, 363, 5.045082, 19.843750
675, 365, 5.020112, 19.843750
673, 367, 4.995683, 19.843750
672, 368, 4.971435, 19.843750
671, 369, 4.949279, 19.843750
671, 369, 4.930635, 19.843750
671, 369, 4.911973, 19.843750
670, 370, 4.896498, 19.843750
672, 368, 4.872838, 19.843750
674, 366, 4.844718, 19.843750
673, 367, 4.826715, 19.843750
676, 364, 4.806572, 19.843750
678, 362, 4.785625, 19.843750
678, 362, 4.777564, 19.843750
675, 365, 4.779314, 19.843750
678, 362, 4.772810, 19.843750
683, 357, 4.747748, 19.843750
679, 361, 4.731125, 19.843750
677, 363, 4.710199, 19.843750
683, 357, 4.675425, 19.843750
680, 360, 4.652175, 19.843750
677, 363, 4.651463, 19.843750
676, 364, 4.656100, 19.843750
676, 364, 4.654296, 19.843750
675, 365, 4.647270, 19.843750
673, 367, 4.639760, 19.843750
669, 371, 4.634374, 19.843750
671, 369, 4.623329, 19.843750
672, 368, 4.610531, 19.843750
671, 369, 4.603851, 19.843750
669, 371, 4.598647, 19.843750
669, 371, 4.587155, 19.843750
672, 368, 4.568217, 19.843750
671, 369, 4.557967, 19.843750
670, 370, 4.566676, 19.843750
670, 370, 4.582908, 19.843750
672, 368, 4.602741, 19.843750
654, 346, 4.610319, 19.843750
652, 348, 4.620233, 19.843750
656, 344, 4.607087, 19.843750
662, 338, 4.578837, 19.843750
657, 343, 4.571962, 19.843750
658, 342, 4.569791, 19.843750
660, 340, 4.567553, 19.843750
662, 338, 4.561767, 19.843750
663, 337, 4.550319, 19.843750
661, 339, 4.534789, 19.843750
658, 342, 4.522960, 19.843750
659, 341, 4.503342, 19.843750
662, 338, 4.468860, 19.843750
663, 337, 4.429210, 19.843750
662, 338, 4.393119, 19.843750
656, 344, 4.384461, 19.843750
654, 346, 4.384708, 19.843750
