roll_accel,roll_intl,roll_cal
   2.57993,    1.68400,    3.29618
   2.57993,    1.68143,    3.27933
   2.57993,    1.67857,    3.26254
   2.57993,    1.67517,    3.24555
   2.06505,    1.67165,    3.21849
   2.06505,    1.66780,    3.19166
   2.06505,    1.66392,    3.16532
   2.06505,    1.65979,    3.13927
   1.78174,    1.65536,    3.10777
   1.78174,    1.65077,    3.07675
   1.78174,    1.64585,    3.04604
   1.78174,    1.64076,    3.01576
   1.84169,    1.63586,    2.98747
   1.84169,    1.63171,    2.96049
   1.84169,    1.62752,    2.93401
   1.84169,    1.62382,    2.90853
   2.19591,    1.62077,    2.89130
   2.19591,    1.61828,    2.87495
   2.19591,    1.61568,    2.85882
   2.19591,    1.61301,    2.84294
   2.70172,    1.61040,    2.83756
   2.69934,    1.60802,    2.83246
   2.69934,    1.60615,    2.82797
   2.69934,    1.60509,    2.82436
   3.23704,    1.60420,    2.83175
   3.22710,    1.60347,    2.83894
   3.22710,    1.60289,    2.84612
   3.22710,    1.60252,    2.85338
   3.22710,    1.60311,    2.86143
   3.63549,    1.60413,    2.87792
   3.63549,    1.60534,    2.89426
   3.63549,    1.60666,    2.91038
   3.63549,    1.60809,    2.92628
   3.90792,    1.60974,    2.94753
   3.90792,    1.61143,    2.96839
   3.90792,    1.61348,    2.98919
   3.90792,    1.61575,    3.00979
   4.02183,    1.61802,    3.03226
   4.02183,    1.61993,    3.05392
   4.02183,    1.62216,    3.07547
   4.02183,    1.62473,    3.09691
   3.98915,    1.62710,    3.11708
   3.98915,    1.62941,    3.13678
   3.98915,    1.63193,    3.15630
   3.98915,    1.63480,    3.17577
   3.84393,    1.63792,    3.19219
   3.84393,    1.64093,    3.20818
   3.84393,    1.64362,    3.22353
   3.84393,    1.64545,    3.23773
   3.56091,    1.64700,    3.24571
   3.56091,    1.64846,    3.25345
   3.56091,    1.65008,    3.26118
   3.56091,    1.65162,    3.26868
   3.23529,    1.65250,    3.26888
   3.23529,    1.65320,    3.26889
   3.23529,    1.65334,    3.26836
   3.23529,    1.65334,    3.26770
   2.85704,    1.65287,    3.25902
   2.86758,    1.65206,    3.25040
   2.86758,    1.65147,    3.24217
   2.86758,    1.65081,    3.23403
   2.62093,    1.65026,    3.22123
   2.62728,    1.64934,    3.20845
   2.62728,    1.64780,    3.19532
   2.62728,    1.64634,    3.18252
   2.62728,    1.64502,    3.17012
   2.51083,    1.64366,    3.15561
   2.51083,    1.64252,    3.14160
   2.51083,    1.64168,    3.12815
   2.51083,    1.64069,    3.11484
   2.60410,    1.63977,    3.10372
   2.60410,    1.63922,    3.09319
   2.60410,    1.63896,    3.08316
   2.60410,    1.63885,    3.07347
   2.84234,    1.63867,    3.06867
   2.84234,    1.63852,    3.06400
   2.84234,    1.63834,    3.05938
   2.84234,    1.63841,    3.05512
   3.12894,    1.63918,    3.05735
   3.12894,    1.64014,    3.05971
   3.12894,    1.64127,    3.06221
   3.12894,    1.64248,    3.06473
   3.39529,    1.64366,    3.07249
   3.39529,    1.64501,    3.08028
   3.39529,    1.64666,    3.08820
   3.39529,    1.64875,    3.09639
   3.58016,    1.65085,    3.10811
   3.58016,    1.65287,    3.11953
   3.58016,    1.65441,    3.13026
   3.58016,    1.65624,    3.14105
   3.69034,    1.65824,    3.15400
   3.69034,    1.66011,    3.16656
   3.69034,    1.66165,    3.17854
   3.69034,    1.66312,    3.19022
   3.73225,    1.66483,    3.20273
   3.73391,    1.66652,    3.21501
   3.73391,    1.66821,    3.22705
   3.73391,    1.66960,    3.23854
   3.73391,    1.67063,    3.24946
   3.78477,    1.67125,    3.26078
   3.78477,    1.67179,    3.27178
   3.78477,    1.67230,    3.28255
   3.78477,    1.67318,    3.29345
   3.88701,    1.67395,    3.30608
   3.88701,    1.67472,    3.31845
   3.88701,    1.67534,    3.33044
   3.88701,    1.67575,    3.34196
   4.07091,    1.67604,    3.35683
   4.07091,    1.67633,    3.37140
   4.07091,    1.67655,    3.38560
   4.07091,    1.67685,    3.39960
   4.33724,    1.67718,    3.41867
   4.33724,    1.67736,    3.43723
   4.33724,    1.67754,    3.45540
   4.33724,    1.67781,    3.47330
   4.62658,    1.67802,    3.49658
   4.62658,    1.67795,    3.51911
   4.62658,    1.67799,    3.54129
   4.62658,    1.67777,    3.56278
   4.87879,    1.67726,    3.58860
   4.87879,    1.67693,    3.61408
   4.87879,    1.67682,    3.63927
   4.87879,    1.67682,    3.66406
   5.02368,    1.67678,    3.69121
   5.02368,    1.67674,    3.71783
   5.02368,    1.67649,    3.74369
   5.02368,    1.67616,    3.76897
   4.93056,    1.67561,    3.79167
   4.93056,    1.67524,    3.81409
   4.93056,    1.67459,    3.83577
   4.93056,    1.67369,    3.85679
   4.69394,    1.67230,    3.87217
   4.70597,    1.67113,    3.88770
   4.70597,    1.67025,    3.90320
   4.70597,    1.66952,    3.91854
   4.27940,    1.66864,    3.92489
   4.30710,    1.66747,    3.93139
   4.30710,    1.66596,    3.93743
   4.30710,    1.66497,    3.94386
   4.30710,    1.66391,    3.95008
   3.90880,    1.66259,    3.94796
   3.90880,    1.66087,    3.94549
   3.90880,    1.65911,    3.94304
   3.90880,    1.65769,    3.94095
   3.63824,    1.65615,    3.93339
   3.63824,    1.65450,    3.92587
   3.63824,    1.65252,    3.91818
   3.63824,    1.65058,    3.91068
   3.56245,    1.64846,    3.90163
   3.56245,    1.64630,    3.89274
   3.56245,    1.64417,    3.88404
   3.56245,    1.64208,    3.87557
   3.65685,    1.64018,    3.86933
   3.65685,    1.63930,    3.86422
   3.65685,    1.63886,    3.85964
   3.65685,    1.63850,    3.85523
   3.84965,    1.63831,    3.85493
   3.84965,    1.63828,    3.85479
   3.84965,    1.63934,    3.85574
   3.84965,    1.64096,    3.85720
   4.00018,    1.64313,    3.86218
   4.00018,    1.64518,    3.86695
   4.00018,    1.64737,    3.87177
   4.00018,    1.64982,    3.87674
   4.00007,    1.65268,    3.88201
   4.00007,    1.65547,    3.88709
   4.00007,    1.65839,    3.89222
   4.00007,    1.66169,    3.89761
   3.89696,    1.66503,    3.90087
   3.89696,    1.66837,    3.90406
   3.89696,    1.67175,    3.90723
   3.89696,    1.67539,    3.91060
   3.66472,    1.67899,    3.90921
   3.69503,    1.68163,    3.90751
   3.69503,    1.68394,    3.90553
   3.69503,    1.68574,    3.90308
   3.69503,    1.68692,    3.90007
   3.45713,    1.68751,    3.89179
   3.45713,    1.68736,    3.88296
   3.45713,    1.68688,    3.87397
   3.45713,    1.68618,    3.86495
   3.30905,    1.68504,    3.85272
   3.30905,    1.68321,    3.84005
   3.30905,    1.68002,    3.82630
   3.30905,    1.67662,    3.81262
   3.30596,    1.67316,    3.79910
   3.30596,    1.66978,    3.78592
   3.30596,    1.66613,    3.77275
   3.30596,    1.66201,    3.75937
   3.52959,    1.65760,    3.75045
   3.52959,    1.65311,    3.74164
   3.52959,    1.64848,    3.73286
   3.52959,    1.64388,    3.72428
   3.91937,    1.63947,    3.72386
   3.91937,    1.63519,    3.72359
   3.91937,    1.63093,    3.72332
   3.91937,    1.62710,    3.72350
   4.36940,    1.62448,    3.73384
   4.36940,    1.62191,    3.74403
   4.36940,    1.61892,    3.75362
   4.36940,    1.61601,    3.76307
   4.72098,    1.61340,    3.77967
   4.72098,    1.61116,    3.79630
   4.72098,    1.60924,    3.81292
   4.72098,    1.60788,    3.82975
   4.91837,    1.60700,    3.85066
   4.91837,    1.60660,    3.87162
   4.91837,    1.60615,    3.89212
   4.91837,    1.60553,    3.91203
   4.90693,    1.60468,    3.93110
   4.90693,    1.60413,    3.95008
   4.90693,    1.60351,    3.96860
   4.90693,    1.60251,    3.98639
   4.81020,    1.60130,    4.00168
   4.75635,    1.59983,    4.01533
   4.75635,    1.59832,    4.02867
   4.75635,    1.59659,    4.04153
   4.53917,    1.59381,    4.04876
   4.49948,    1.59090,    4.05492
   4.49948,    1.58796,    4.06094
   4.49948,    1.58475,    4.06656
   4.49948,    1.58126,    4.07180
   4.19268,    1.57784,    4.07087
   4.19268,    1.57427,    4.06980
   4.19268,    1.57048,    4.06855
   4.19268,    1.56607,    4.06670
   3.82777,    1.56143,    4.05738
   3.82777,    1.55683,    4.04828
   3.82777,    1.55216,    4.03929
   3.82777,    1.54726,    4.03027
   3.44546,    1.54203,    4.01344
   3.44546,    1.53560,    3.99578
   3.44546,    1.52906,    3.97836
   3.44546,    1.52243,    3.96121
   3.01731,    1.51611,    3.93614
   3.01731,    1.50964,    3.91142
   3.01731,    1.50295,    3.88698
   3.01731,    1.49643,    3.86320
   2.58564,    1.48984,    3.83119
   2.58564,    1.48320,    3.79977
   2.58564,    1.47642,    3.76884
   2.58564,    1.46965,    3.73855
   2.13264,    1.46300,    3.69991
   2.13264,    1.45620,    3.66190
   2.13264,    1.44947,    3.62472
   2.13264,    1.44237,    3.58792
   1.73376,    1.43576,    3.54435
   1.73376,    1.42958,    3.50209
   1.73376,    1.42333,    3.46060
   1.73376,    1.41685,    3.41972
   1.42650,    1.41035,    3.37347
   1.42650,    1.40413,    3.32844
   1.42650,    1.39784,    3.28424
   1.42650,    1.39173,    3.24110
   1.26941,    1.38596,    3.19601
   1.26941,    1.38052,    3.15215
   1.26941,    1.37525,    3.10933
   1.26941,    1.37040,    3.06778
   1.28019,    1.36604,    3.02776
   1.27939,    1.36226,    2.98908
   1.27939,    1.35843,    2.95113
   1.27939,    1.35471,    2.91406
   1.41860,    1.35148,    2.88098
   1.41666,    1.34875,    2.84902
   1.41666,    1.34629,    2.81796
   1.41666,    1.34405,    2.78774
   1.41666,    1.34191,    2.75822
   1.58934,    1.33941,    2.73240
   1.58934,    1.33666,    2.70683
   1.58934,    1.33357,    2.68146
   1.58934,    1.33099,    2.65709
   1.69299,    1.32886,    2.63572
   1.69299,    1.32688,    2.61492
   1.69299,    1.32485,    2.59449
   1.69299,    1.32283,    2.57448
   1.65093,    1.32073,    2.55396
   1.65093,    1.31834,    2.53355
   1.65093,    1.31594,    2.51355
   1.65093,    1.31355,    2.49396
   1.45728,    1.31106,    2.47078
   1.45728,    1.30831,    2.44782
   1.45728,    1.30596,    2.42571
   1.45728,    1.30395,    2.40436
   1.23597,    1.30207,    2.37916
   1.23597,    1.30017,    2.35442
   1.23597,    1.29840,    2.33033
   1.23597,    1.29675,    2.30682
   1.11874,    1.29462,    2.28097
   1.11874,    1.29231,    2.25547
   1.11874,    1.29019,    2.23065
   1.11874,    1.28909,    2.20733
   1.17786,    1.28824,    2.18591
   1.17786,    1.28762,    2.16514
   1.17786,    1.28714,    2.14493
   1.17786,    1.28688,    2.12533
   1.47046,    1.28685,    2.11220
   1.47046,    1.28685,    2.09937
   1.47046,    1.28696,    2.08690
   1.47046,    1.28769,    2.07529
   1.90915,    1.28850,    2.07275
   1.91002,    1.28912,    2.07011
   1.91002,    1.29015,    2.06792
   1.91002,    1.29191,    2.06648
   2.37622,    1.29408,    2.07480
   2.37576,    1.29576,    2.08247
   2.37576,    1.29738,    2.08992
   2.37576,    1.29940,    2.09762
   2.37576,    1.30167,    2.10541
   2.79009,    1.30398,    2.12136
   2.79009,    1.30566,    2.13639
   2.79009,    1.30732,    2.15108
   2.79009,    1.30919,    2.16570
   3.06992,    1.31121,    2.18576
   3.06992,    1.31378,    2.20596
   3.06992,    1.31657,    2.22597
   3.06992,    1.31928,    2.24551
   3.19897,    1.32214,    2.26739
   3.19897,    1.32508,    2.28889
   3.19897,    1.32808,    2.31004
   3.19897,    1.33135,    2.33102
   3.21989,    1.33469,    2.35208
   3.21989,    1.33766,    2.37234
   3.21989,    1.34045,    2.39202
   3.21989,    1.34317,    2.41125
   3.17300,    1.34621,    2.42947
   3.17300,    1.34951,    2.44757
   3.17300,    1.35275,    2.46525
   3.17300,    1.35623,    2.48282
   3.14390,    1.35957,    2.49931
   3.14390,    1.36272,    2.51529
   3.14390,    1.36573,    2.53082
   3.14390,    1.36859,    2.54588
   3.18948,    1.37123,    2.56134
   3.18948,    1.37377,    2.57639
   3.18948,    1.37612,    2.59095
   3.18948,    1.37843,    2.60519
   3.30073,    1.38053,    2.62116
   3.30073,    1.38258,    2.63676
   3.30073,    1.38467,    2.65209
   3.30073,    1.38590,    2.66627
   3.56119,    1.38649,    2.68474
   3.56545,    1.38708,    2.70294
   3.56545,    1.38808,    2.72116
   3.56545,    1.38944,    2.73938
   3.85287,    1.39017,    2.76237
   3.85513,    1.39079,    2.78483
   3.85513,    1.39145,    2.80689
   3.85513,    1.39171,    2.82810
   3.85513,    1.39175,    2.84868
   4.15947,    1.39208,    2.87522
   4.15947,    1.39237,    2.90119
   4.15947,    1.39244,    2.92643
   4.15947,    1.39270,    2.95134
   4.38134,    1.39288,    2.98012
   4.38134,    1.39233,    3.00761
   4.38134,    1.39160,    3.03436
   4.38134,    1.39072,    3.06044
   4.47022,    1.39017,    3.08810
   4.47022,    1.38973,    3.11531
   4.47022,    1.38966,    3.14233
   4.47022,    1.38977,    3.16900
   4.44512,    1.38969,    3.19445
   4.44512,    1.38962,    3.21939
   4.44512,    1.38955,    3.24383
   4.44512,    1.38980,    3.26811
   4.30768,    1.38991,    3.28901
   4.30768,    1.39028,    3.30974
   4.30768,    1.39061,    3.33003
   4.30768,    1.39094,    3.34990
   4.07701,    1.39101,    3.36452
   4.07701,    1.39116,    3.37891
   4.07701,    1.39112,    3.39284
   4.07701,    1.39138,    3.40677
   3.79593,    1.39171,    3.41488
   3.79593,    1.39200,    3.42279
   3.79593,    1.39230,    3.43054
   3.79593,    1.39241,    3.43795
   3.48720,    1.39234,    3.43887
   3.48720,    1.39190,    3.43940
   3.48720,    1.39175,    3.44022
   3.48720,    1.39156,    3.44098
   3.23924,    1.39120,    3.43658
   3.23082,    1.39050,    3.43178
   3.23082,    1.39006,    3.42733
   3.23082,    1.38940,    3.42276
   3.23082,    1.38830,    3.41784
   3.01851,    1.38713,    3.40870
   3.01851,    1.38584,    3.39964
   3.01851,    1.38478,    3.39097
   3.01851,    1.38382,    3.38259
   2.89467,    1.38283,    3.37186
   2.89467,    1.38155,    3.36106
   2.89467,    1.38008,    3.35029
   2.89467,    1.37854,    3.33967
   2.79870,    1.37762,    3.32795
   2.79870,    1.37663,    3.31639
   2.79870,    1.37531,    3.30474
   2.79870,    1.37369,    3.29304
   2.71668,    1.37193,    3.27979
   2.71668,    1.37046,    3.26709
   2.71668,    1.36947,    3.25511
   2.71668,    1.36848,    3.24337
   2.70420,    1.36727,    3.23140
   2.70420,    1.36566,    3.21927
   2.70420,    1.36419,    3.20753
   2.70420,    1.36280,    3.19610
   2.76115,    1.36169,    3.18632
   2.76115,    1.36089,    3.17703
   2.76115,    1.36034,    3.16817
   2.76115,    1.36012,    3.15982
   2.91898,    1.35997,    3.15485
   2.91898,    1.35942,    3.14960
   2.91898,    1.35905,    3.14463
   2.91898,    1.35898,    3.14004
   3.13494,    1.35916,    3.14012
   3.13494,    1.35953,    3.14037
   3.13494,    1.36045,    3.14116
   3.13494,    1.36173,    3.14230
   3.40451,    1.36301,    3.14880
   3.40555,    1.36386,    3.15476
   3.40555,    1.36533,    3.16122
   3.40555,    1.36687,    3.16761
   3.56943,    1.36848,    3.17723
   3.57592,    1.36995,    3.18665
   3.57592,    1.37145,    3.19591
   3.57592,    1.37275,    3.20478
   3.57592,    1.37455,    3.21397
   3.67442,    1.37665,    3.22523
   3.67442,    1.37870,    3.23622
   3.67442,    1.38069,    3.24693
   3.67442,    1.38234,    3.25710
   3.63395,    1.38358,    3.26586
   3.63395,    1.38461,    3.27423
   3.63395,    1.38557,    3.28236
   3.63395,    1.38667,    3.29047
   3.45991,    1.38799,    3.29515
   3.45991,    1.38942,    3.29985
   3.45991,    1.39037,    3.30399
   3.45991,    1.39048,    3.30721
   3.30022,    1.39070,    3.30729
   3.30022,    1.39092,    3.30736
   3.30022,    1.39157,    3.30785
   3.30022,    1.39214,    3.30826
   3.18937,    1.39275,    3.30648
   3.18937,    1.39301,    3.30439
   3.18937,    1.39315,    3.30223
   3.18937,    1.39359,    3.30041
   3.27659,    1.39429,    3.30061
   3.27659,    1.39546,    3.30128
   3.27659,    1.39671,    3.30201
   3.27659,    1.39784,    3.30261
   3.53728,    1.39912,    3.30856
   3.53728,    1.40052,    3.31451
   3.53728,    1.40173,    3.32015
   3.53728,    1.40305,    3.32578
   3.89392,    1.40488,    3.33894
   3.88541,    1.40679,    3.35174
   3.88541,    1.40887,    3.36445
   3.88541,    1.41125,    3.37720
   4.27302,    1.41360,    3.39742
   4.25841,    1.41583,    3.41682
   4.25841,    1.41809,    3.43588
   4.25841,    1.42044,    3.45463
   4.25841,    1.42282,    3.47304
   4.52831,    1.42498,    3.49626
   4.52831,    1.42735,    3.51922
   4.52831,    1.42978,    3.54179
   4.52831,    1.43280,    3.56447
   4.73318,    1.43581,    3.59080
   4.73318,    1.43876,    3.61654
   4.73318,    1.44150,    3.64156
   4.73318,    1.44399,    3.66583
   4.78459,    1.44630,    3.69046
   4.78459,    1.44864,    3.71464
   4.78459,    1.45164,    3.73898
   4.78459,    1.45467,    3.76287
   4.74074,    1.45739,    3.78508
   4.74074,    1.45943,    3.80620
   4.74074,    1.46075,    3.82618
   4.74074,    1.46141,    3.84512
   4.58494,    1.46225,    3.86074
   4.58494,    1.46280,    3.87576
   4.58494,    1.46349,    3.89063
   4.58494,    1.46371,    3.90473
   4.38637,    1.46276,    3.91343
   4.38637,    1.46145,    3.92160
   4.38637,    1.45995,    3.92943
   4.38637,    1.45845,    3.93709
   4.22118,    1.45669,    3.94106
   4.24190,    1.45416,    3.94460
   4.24190,    1.45134,    3.94778
   4.24190,    1.44816,    3.95054
   4.19361,    1.44456,    3.95187
   4.20535,    1.44098,    3.95343
   4.20535,    1.43739,    3.95496
   4.20535,    1.43363,    3.95628
   4.24305,    1.42996,    3.95842
   4.24742,    1.42643,    3.96074
   4.24742,    1.42280,    3.96291
   4.24742,    1.41898,    3.96486
   4.24742,    1.41542,    3.96702
   4.32652,    1.41211,    3.97097
   4.32652,    1.40896,    3.97499
   4.32652,    1.40620,    3.97932
   4.32652,    1.40418,    3.98428
   4.27125,    1.40241,    3.98829
   4.27125,    1.40069,    3.99226
   4.27125,    1.39867,    3.99586
   4.27125,    1.39624,    3.99899
   4.15111,    1.39373,    3.99958
