pitch_desired,pitch_filter,int_error,motor_front,motor_back
19.843750, 21.757528, 176.979126, 1118, 882 
19.843750, 21.850960, 176.376968, 1114, 886 
19.843750, 21.938023, 175.748688, 1117, 883 
19.843750, 22.018503, 175.096268, 1120, 880 
19.843750, 22.100899, 174.419128, 1121, 879 
19.843750, 22.170450, 173.721115, 1127, 873 
19.843750, 22.250195, 172.999176, 1125, 875 
19.843750, 22.316414, 172.257370, 1131, 869 
19.843750, 22.383984, 171.495300, 1133, 867 
19.843750, 22.453827, 170.712280, 1135, 865 
19.843750, 22.502748, 169.914581, 1140, 860 
19.843750, 22.545403, 169.104080, 1142, 858 
19.843750, 22.574863, 168.284744, 1145, 855 
19.843750, 22.579632, 167.463974, 1152, 848 
19.843750, 22.569914, 166.646118, 1154, 846 
19.843750, 22.550602, 165.834061, 1157, 843 
19.843750, 22.512541, 165.033417, 1162, 838 
19.843750, 22.471197, 164.245178, 1163, 837 
19.843750, 22.423042, 163.471390, 1165, 835 
19.843750, 22.350229, 162.719452, 1169, 831 
19.843750, 22.264469, 161.993240, 1170, 830 
19.843750, 22.176615, 161.293381, 1170, 830 
19.843750, 22.074379, 160.624191, 1173, 827 
19.843750, 21.956524, 159.990356, 1175, 825 
19.843750, 21.844229, 159.390213, 1170, 830 
19.843750, 21.724873, 158.825882, 1173, 827 
19.843750, 21.591343, 158.301605, 1177, 823 
19.843750, 21.462854, 157.815872, 1174, 826 
19.843750, 21.339655, 157.367096, 1173, 827 
19.843750, 21.214346, 156.955917, 1171, 829 
19.843750, 21.090273, 156.581955, 1171, 829 
19.843750, 20.969645, 156.244186, 1171, 829 
19.843750, 20.857861, 155.939957, 1167, 833 
19.843750, 20.755186, 155.666519, 1167, 833 
19.843750, 20.654833, 155.423187, 1168, 832 
19.843750, 20.573080, 155.204391, 1165, 835 
19.843750, 20.499659, 155.007614, 1165, 835 
19.843750, 20.436003, 154.829941, 1163, 837 
19.843750, 20.380878, 154.668808, 1163, 837 
19.843750, 20.335331, 154.521332, 1164, 836 
19.843750, 20.299259, 154.384674, 1165, 835 
19.843750, 20.278179, 154.254349, 1162, 838 
19.843750, 20.264647, 154.128082, 1161, 839 
19.843750, 20.246103, 154.007370, 1164, 836 
19.843750, 20.232492, 153.890747, 1163, 837 
19.843750, 20.218130, 153.778427, 1163, 837 
19.843750, 20.211716, 153.668030, 1160, 840 
19.843750, 20.203302, 153.560165, 1160, 840 
19.843750, 20.188726, 153.456665, 1160, 840 
19.843750, 20.177465, 153.356552, 1158, 842 
19.843750, 20.156839, 153.262619, 1157, 843 
19.843750, 20.137514, 153.174484, 1155, 845 
19.843750, 20.114305, 153.093323, 1153, 847 
19.843750, 20.088205, 153.019989, 1152, 848 
19.843750, 20.067541, 152.952850, 1149, 851 
19.843750, 20.045139, 152.892441, 1147, 853 
19.843750, 20.019964, 152.839569, 1148, 852 
19.843750, 20.002769, 152.791870, 1147, 853 
19.843750, 20.003063, 152.744080, 1142, 858 
19.843750, 20.002417, 152.696472, 1142, 858 
19.843750, 20.010906, 152.646332, 1139, 861 
19.843750, 20.015099, 152.594925, 1142, 858 
19.843750, 20.034552, 152.537689, 1138, 862 
19.843750, 20.051914, 152.475235, 1139, 861 
19.843750, 20.062153, 152.409714, 1143, 857 
19.843750, 20.098511, 152.333282, 1137, 863 
19.843750, 20.128485, 152.247864, 1141, 859 
19.843750, 20.157547, 152.153717, 1142, 858 
19.843750, 20.200432, 152.046707, 1138, 862 
19.843750, 20.237143, 151.928696, 1141, 859 
19.843750, 20.272301, 151.800125, 1144, 856 
19.843750, 20.316984, 151.658157, 1140, 860 
19.843750, 20.356535, 151.504318, 1142, 858 
19.843750, 20.379992, 151.343445, 1146, 854 
19.843750, 20.410624, 151.173386, 1145, 855 
19.843750, 20.445696, 150.992798, 1144, 856 
19.843750, 20.459702, 150.808014, 1149, 851 
19.843750, 20.472078, 150.619522, 1149, 851 
19.843750, 20.486053, 150.426834, 1148, 852 
19.843750, 20.480955, 150.235672, 1154, 846 
19.843750, 20.463636, 150.049713, 1156, 844 
19.843750, 20.448151, 149.868393, 1153, 847 
19.843750, 20.418472, 149.695984, 1156, 844 
19.843750, 20.382904, 149.534241, 1156, 844 
19.843750, 20.343197, 149.384399, 1156, 844 
19.843750, 20.289114, 149.250793, 1157, 843 
19.843750, 20.228703, 149.135315, 1157, 843 
19.843750, 20.179720, 149.034531, 1153, 847 
19.843750, 20.119089, 148.951935, 1156, 844 
19.843750, 20.072935, 148.883179, 1152, 848 
19.843750, 20.027308, 148.828110, 1151, 849 
19.843750, 19.979504, 148.787384, 1154, 846 
19.843750, 19.937016, 148.759399, 1152, 848 
19.843750, 19.914709, 148.738113, 1149, 851 
19.843750, 19.885918, 148.725464, 1152, 848 
19.843750, 19.858856, 148.720932, 1153, 847 
19.843750, 19.849815, 148.719116, 1149, 851 
19.843750, 19.839153, 148.720490, 1152, 848 
19.843750, 19.830713, 148.724396, 1152, 848 
19.843750, 19.828035, 148.729111, 1153, 847 
19.843750, 19.827971, 148.733841, 1153, 847 
19.843750, 19.832758, 148.737137, 1153, 847 
19.843750, 19.828518, 148.741699, 1156, 844 
19.843750, 19.830173, 148.745773, 1155, 845 
19.843750, 19.831949, 148.749313, 1155, 845 
19.843750, 19.838396, 148.750916, 1153, 847 
19.843750, 19.835682, 148.753342, 1156, 844 
19.843750, 19.837574, 148.755188, 1153, 847 
19.843750, 19.839981, 148.756317, 1153, 847 
19.843750, 19.830889, 148.760178, 1155, 845 
19.843750, 19.829105, 148.764572, 1152, 848 
19.843750, 19.830469, 148.768555, 1149, 851 
19.843750, 19.816875, 148.776611, 1153, 847 
19.843750, 19.805014, 148.788239, 1151, 849 
19.843750, 19.807541, 148.799103, 1147, 853 
19.843750, 19.807039, 148.810120, 1148, 852 
19.843750, 19.795719, 148.824524, 1148, 852 
19.843750, 19.786049, 148.841827, 1148, 852 
19.843750, 19.778917, 148.861282, 1146, 854 
19.843750, 19.764650, 148.885010, 1146, 854 
19.843750, 19.749577, 148.913269, 1147, 853 
19.843750, 19.739143, 148.944656, 1145, 855 
19.843750, 19.731577, 148.978302, 1145, 855 
19.843750, 19.727274, 149.013245, 1146, 854 
19.843750, 19.724678, 149.048965, 1147, 853 
19.843750, 19.735481, 149.081451, 1146, 854 
19.843750, 19.749029, 149.109863, 1146, 854 
19.843750, 19.763281, 149.134003, 1146, 854 
19.843750, 19.779739, 149.153198, 1146, 854 
19.843750, 19.800676, 149.166122, 1146, 854 
19.843750, 19.816706, 149.174240, 1149, 851 
19.843750, 19.829573, 149.178497, 1149, 851 
19.843750, 19.857067, 149.174500, 1147, 853 
19.843750, 19.867752, 149.167297, 1151, 849 
19.843750, 19.876593, 149.157440, 1154, 846 
19.843750, 19.898479, 149.141022, 1149, 851 
19.843750, 19.908791, 149.121506, 1154, 846 
19.843750, 19.909140, 149.101883, 1156, 844 
19.843750, 19.930487, 149.075867, 1149, 851 
19.843750, 19.936966, 149.047897, 1153, 847 
19.843750, 19.928602, 149.022446, 1155, 845 
19.843750, 19.916395, 149.000656, 1155, 845 
19.843750, 19.906021, 148.981979, 1152, 848 
19.843750, 19.881227, 148.970734, 1156, 844 
19.843750, 19.858307, 148.966370, 1154, 846 
16.875000, 19.831905, 148.079300, 1116, 884 
16.875000, 19.800833, 147.201553, 1116, 884 
16.875000, 19.761494, 146.335602, 1118, 882 
16.875000, 19.728819, 145.479462, 1116, 884 
16.875000, 19.689362, 144.635147, 1119, 881 
16.875000, 19.652773, 143.801819, 1121, 879 
16.875000, 19.618267, 142.978836, 1122, 878 
16.875000, 19.583897, 142.166168, 1124, 876 
16.875000, 19.533274, 141.368683, 1130, 870 
3.125000, 19.484715, 136.460770, 961, 1039 
3.125000, 19.422544, 131.571503, 963, 1037 
3.125000, 19.343966, 126.705811, 964, 1036 
3.125000, 19.263519, 121.864258, 965, 1035 
3.125000, 19.146667, 117.057755, 977, 1023 
3.125000, 18.992287, 112.297569, 993, 1007 
3.125000, 18.847790, 107.580734, 1000, 1000 
3.125000, 18.649288, 102.923447, 1022, 978 
3.125000, 18.404860, 98.339485, 1041, 959 
3.125000, 18.130123, 93.837952, 1053, 947 
-0.000000, 17.805222, 88.496384, 1033, 967 
-0.000000, 17.429920, 83.267410, 1045, 955 
-0.000000, 17.005836, 78.165657, 1060, 940 
-0.000000, 16.516775, 73.210625, 1080, 920 
-0.000000, 15.991388, 68.413208, 1093, 907 
-0.000000, 15.428816, 63.784561, 1104, 896 
-0.000000, 14.817596, 59.339283, 1114, 886 
-0.000000, 14.168949, 55.088600, 1124, 876 
-0.000000, 13.494293, 51.040314, 1134, 866 
-0.000000, 12.805283, 47.198730, 1139, 861 
-0.000000, 12.110904, 43.565460, 1140, 860 
-0.000000, 11.406800, 40.143421, 1147, 853 
-0.000000, 10.690195, 36.936363, 1143, 857 
-0.000000, 9.977066, 33.943245, 1146, 854 
-0.000000, 9.272763, 31.161415, 1143, 857 
-0.000000, 8.596483, 28.582470, 1137, 863 
-0.000000, 7.934835, 26.202019, 1134, 866 
-0.000000, 7.274190, 24.019762, 1127, 873 
-0.000000, 6.643341, 22.026760, 1126, 874 
-0.000000, 6.061826, 20.208212, 1117, 883 
-0.000000, 5.511575, 18.554739, 1111, 889 
-0.000000, 4.999476, 17.054895, 1108, 892 
-0.000000, 4.521815, 15.698351, 1099, 901 
-0.000000, 4.072290, 14.476664, 1096, 904 
-0.000000, 3.639816, 13.384719, 1095, 905 
-0.000000, 3.245961, 12.410931, 1089, 911 
-0.000000, 2.866504, 11.550980, 1089, 911 
-0.000000, 2.509499, 10.798130, 1087, 913 
-0.000000, 2.180811, 10.143887, 1085, 915 
-0.000000, 1.863751, 9.584762, 1085, 915 
-0.000000, 1.556135, 9.117921, 1090, 910 
-0.000000, 1.271952, 8.736336, 1086, 914 
-0.000000, 0.993194, 8.438377, 1093, 907 
-0.000000, 0.736054, 8.217561, 1091, 909 
-0.000000, 0.466425, 8.077633, 1096, 904 
-0.000000, 0.200819, 8.017387, 1096, 904 
-0.000000, -0.065543, 8.037050, 1097, 903 
-0.000000, -0.320646, 8.133245, 1097, 903 
-0.000000, -0.572737, 8.305065, 1098, 902 
-0.000000, -0.803350, 8.546070, 1095, 905 
-0.000000, -1.042178, 8.858724, 1096, 904 
-0.000000, -1.258721, 9.236340, 1094, 906 
-0.000000, -1.471409, 9.677762, 1090, 910 
-0.000000, -1.675115, 10.180296, 1091, 909 
-0.000000, -1.861168, 10.738647, 1088, 912 
-0.000000, -2.034888, 11.349113, 1087, 913 
-0.000000, -2.186997, 12.005212, 1081, 919 
-0.000000, -2.334071, 12.705433, 1079, 921 
-0.000000, -2.469840, 13.446384, 1073, 927 
-0.000000, -2.588021, 14.222791, 1070, 930 
-0.000000, -2.682006, 15.027392, 1063, 937 
-0.000000, -2.761311, 15.855785, 1060, 940 
-0.000000, -2.816581, 16.700760, 1052, 948 
-0.000000, -2.857924, 17.558138, 1049, 951 
-0.000000, -2.871593, 18.419617, 1041, 959 
-0.000000, -2.867554, 19.279882, 1037, 963 
-0.000000, -2.832146, 20.129526, 1029, 971 
-0.000000, -2.785538, 20.965187, 1025, 975 
-0.000000, -2.718520, 21.780743, 1019, 981 
-0.000000, -2.630569, 22.569914, 1013, 987 
-0.000000, -2.536772, 23.330946, 1015, 985 
-0.000000, -2.432059, 24.060564, 1011, 989 
-0.000000, -2.307458, 24.752802, 1006, 994 
-0.000000, -2.172950, 25.404688, 1005, 995 
-0.000000, -2.049686, 26.019594, 1009, 991 
-0.000000, -1.920207, 26.595657, 1007, 993 
-0.000000, -1.783450, 27.130692, 1005, 995 
-0.000000, -1.651914, 27.626266, 1004, 996 
-0.000000, -1.522228, 28.082935, 1008, 992 
-0.000000, -1.396611, 28.501919, 1008, 992 
-0.000000, -1.274748, 28.884344, 1008, 992 
-0.000000, -1.166605, 29.234325, 1012, 988 
-0.000000, -1.067024, 29.554432, 1014, 986 
-0.000000, -0.973745, 29.846556, 1016, 984 
-0.000000, -0.898814, 30.116199, 1022, 978 
-0.000000, -0.828822, 30.364845, 1023, 977 
-0.000000, -0.766800, 30.594885, 1027, 973 
-0.000000, -0.721173, 30.811237, 1030, 970 
-0.000000, -0.681937, 31.015818, 1035, 965 
-0.000000, -0.662110, 31.214451, 1038, 962 
-0.000000, -0.648339, 31.408953, 1042, 958 
-0.000000, -0.644017, 31.602158, 1044, 956 
-0.000000, -0.646190, 31.796015, 1046, 954 
-0.000000, -0.658034, 31.993425, 1049, 951 
-0.000000, -0.681983, 32.198021, 1054, 946 
-0.000000, -0.712681, 32.411827, 1054, 946 
-0.000000, -0.741880, 32.634392, 1054, 946 
-0.000000, -0.780928, 32.868671, 1057, 943 
-0.000000, -0.821828, 33.115219, 1059, 941 
-0.000000, -0.871627, 33.376709, 1062, 938 
-0.000000, -0.922445, 33.653442, 1062, 938 
-0.000000, -0.973451, 33.945477, 1062, 938 
-0.000000, -1.023183, 34.252430, 1063, 937 
-0.000000, -1.063668, 34.571529, 1060, 940 
-0.000000, -1.110698, 34.904739, 1063, 937 
-0.000000, -1.152356, 35.250446, 1062, 938 
-0.000000, -1.185840, 35.606197, 1060, 940 
-0.000000, -1.218534, 35.971756, 1062, 938 
-0.000000, -1.238864, 36.343414, 1058, 942 
-0.000000, -1.250353, 36.718521, 1053, 947 
-0.000000, -1.280126, 37.102558, 1061, 939 
-0.000000, -1.292547, 37.490322, 1053, 947 
-0.000000, -1.279868, 37.874283, 1047, 953 
-0.000000, -1.293987, 38.262478, 1055, 945 
-0.000000, -1.287043, 38.648590, 1047, 953 
-0.000000, -1.260437, 39.026722, 1044, 956 
-0.000000, -1.254153, 39.402969, 1050, 950 
-0.000000, -1.225780, 39.770702, 1041, 959 
-0.000000, -1.191277, 40.128086, 1039, 961 
-0.000000, -1.172686, 40.479893, 1045, 955 
-0.000000, -1.132189, 40.819550, 1037, 963 
-0.000000, -1.087544, 41.145813, 1038, 962 
-0.000000, -1.051128, 41.461151, 1040, 960 
-0.000000, -1.005979, 41.762943, 1037, 963 
-0.000000, -0.956338, 42.049847, 1035, 965 
-0.000000, -0.912606, 42.323627, 1037, 963 
-0.000000, -0.863341, 42.582630, 1036, 964 
-0.000000, -0.815028, 42.827137, 1035, 965 
-0.000000, -0.773546, 43.059200, 1039, 961 
-0.000000, -0.720480, 43.275345, 1034, 966 
-0.000000, -0.666529, 43.475304, 1033, 967 
-0.000000, -0.618459, 43.660843, 1035, 965 
-0.000000, -0.564263, 43.830120, 1032, 968 
-0.000000, -0.514927, 43.984596, 1033, 967 
-0.000000, -0.463235, 44.123566, 1033, 967 
-0.000000, -0.413353, 44.247570, 1032, 968 
-0.000000, -0.379606, 44.361450, 1036, 964 
-0.000000, -0.333655, 44.461548, 1033, 967 
-0.000000, -0.298078, 44.550972, 1036, 964 
-0.000000, -0.266823, 44.631020, 1038, 962 
-0.000000, -0.230616, 44.700203, 1038, 962 
-0.000000, -0.194782, 44.758636, 1039, 961 
-0.000000, -0.159113, 44.806370, 1036, 964 
-0.000000, -0.121277, 44.842754, 1035, 965 
-0.000000, -0.098329, 44.872253, 1041, 959 
-0.000000, -0.071503, 44.893703, 1041, 959 
-0.000000, -0.041005, 44.906006, 1040, 960 
-0.000000, -0.015910, 44.910778, 1041, 959 
-0.000000, 0.003963, 44.909588, 1043, 957 
-0.000000, 0.022625, 44.902802, 1043, 957 
-0.000000, 0.042718, 44.889988, 1042, 958 
-0.000000, 0.045726, 44.876270, 1046, 954 
-0.000000, 0.056849, 44.859215, 1045, 955 
-0.000000, 0.059826, 44.841267, 1046, 954 
-0.000000, 0.065429, 44.821636, 1046, 954 
-0.000000, 0.066405, 44.801716, 1047, 953 
-0.000000, 0.060749, 44.783489, 1050, 950 
-0.000000, 0.049962, 44.768501, 1050, 950 
-0.000000, 0.046257, 44.754623, 1049, 951 
-0.000000, 0.023001, 44.747723, 1052, 948 
-0.000000, 0.011957, 44.744137, 1046, 954 
-0.000000, -0.003549, 44.745201, 1048, 952 
-0.000000, -0.037245, 44.756374, 1052, 948 
-0.000000, -0.049176, 44.771126, 1046, 954 
-0.000000, -0.064773, 44.790558, 1045, 955 
-0.000000, -0.087895, 44.816925, 1049, 951 
-0.000000, -0.103662, 44.848022, 1046, 954 
-0.000000, -0.112387, 44.881737, 1045, 955 
-0.000000, -0.119502, 44.917587, 1045, 955 
-0.000000, -0.122473, 44.954330, 1045, 955 
-0.000000, -0.128052, 44.992744, 1046, 954 
-0.000000, -0.123958, 45.029930, 1046, 954 
-0.000000, -0.116821, 45.064976, 1046, 954 
-0.000000, -0.113316, 45.098972, 1047, 953 
-0.000000, -0.102821, 45.129818, 1046, 954 
-0.000000, -0.083916, 45.154991, 1045, 955 
-0.000000, -0.094528, 45.183350, 1050, 950 
-0.000000, -0.085588, 45.209026, 1046, 954 
-0.000000, -0.065916, 45.228802, 1043, 957 
-0.000000, -0.068424, 45.249329, 1048, 952 
-0.000000, -0.052792, 45.265167, 1043, 957 
-0.000000, -0.042711, 45.277981, 1044, 956 
-0.000000, -0.035605, 45.288662, 1045, 955 
-0.000000, -0.032652, 45.298458, 1045, 955 
-0.000000, -0.024788, 45.305893, 1042, 958 
-0.000000, -0.026588, 45.313869, 1045, 955 
-0.625000, -0.024583, 45.133743, 1037, 963 
-0.625000, -0.020363, 44.952351, 1035, 965 
-0.625000, -0.024387, 44.772167, 1037, 963 
-0.625000, -0.026299, 44.592556, 1037, 963 
-0.625000, -0.037592, 44.416332, 1038, 962 
-0.625000, -0.044737, 44.242252, 1040, 960 
-0.625000, -0.041403, 44.067173, 1037, 963 
-0.625000, -0.047877, 43.894035, 1041, 959 
-0.625000, -0.054716, 43.722950, 1043, 957 
-0.625000, -0.064577, 43.554825, 1043, 957 
-0.625000, -0.074715, 43.389740, 1044, 956 
-0.625000, -0.078676, 43.225842, 1043, 957 
-0.625000, -0.103875, 43.069504, 1048, 952 
-0.625000, -0.121918, 42.918579, 1045, 955 
-0.625000, -0.148009, 42.775482, 1046, 954 
-0.625000, -0.180550, 42.642147, 1049, 951 
-0.625000, -0.212549, 42.518414, 1050, 950 
-0.625000, -0.233836, 42.401066, 1046, 954 
-0.625000, -0.260517, 42.291721, 1046, 954 
-0.625000, -0.296819, 42.193268, 1049, 951 
-0.625000, -0.325279, 42.103352, 1046, 954 
-0.625000, -0.356388, 42.022766, 1047, 953 
-0.625000, -0.377689, 41.948574, 1045, 955 
-0.625000, -0.404184, 41.882328, 1045, 955 
-0.625000, -0.431677, 41.824329, 1046, 954 
-0.625000, -0.456590, 41.773808, 1045, 955 
-0.625000, -0.483149, 41.731251, 1046, 954 
-0.625000, -0.507412, 41.695972, 1046, 954 
-0.625000, -0.534913, 41.668945, 1047, 953 
-0.625000, -0.559899, 41.649414, 1048, 952 
-0.625000, -0.582231, 41.636581, 1047, 953 
-0.625000, -0.615181, 41.633636, 1051, 949 
-0.625000, -0.631740, 41.635658, 1047, 953 
-0.625000, -0.649788, 41.643093, 1048, 952 
-0.625000, -0.673741, 41.657715, 1049, 951 
-0.625000, -0.694523, 41.678574, 1048, 952 
-20.000000, -0.711816, 35.892120, 809, 1191 
-20.000000, -0.731951, 30.111706, 806, 1194 
-20.000000, -0.760120, 24.339741, 804, 1196 
-20.000000, -0.801185, 18.580095, 806, 1194 
-20.000000, -0.895263, 12.848675, 822, 1178 
-20.000000, -1.011188, 7.152031, 844, 1156 
-20.000000, -1.186728, 1.508049, 865, 1135 
-20.000000, -1.428898, -4.063282, 891, 1109 
-20.000000, -1.758439, -9.535750, 922, 1078 
-20.000000, -2.158294, -14.888262, 944, 1056 
-20.000000, -2.679554, -20.084396, 975, 1025 
-20.000000, -3.298145, -25.094954, 999, 1001 
-20.000000, -3.970233, -29.903883, 1018, 982 
-20.000000, -4.744316, -34.480587, 1040, 960 
-20.000000, -5.568197, -38.810127, 1052, 948 
-20.000000, -6.457398, -42.872910, 1067, 933 
-20.000000, -7.374672, -46.660507, 1075, 925 
-20.000000, -8.284488, -50.175159, 1075, 925 
-20.000000, -9.213331, -53.411160, 1074, 926 
-20.000000, -10.105822, -56.379414, 1069, 931 
-20.000000, -10.965031, -59.089905, 1061, 939 
-20.000000, -11.782174, -61.555252, 1051, 949 
-20.000000, -12.538161, -63.793804, 1041, 959 
-20.000000, -13.240543, -65.821640, 1028, 972 
-20.000000, -13.884831, -67.656189, 1018, 982 
-20.000000, -14.457978, -69.318794, 1007, 993 
-20.000000, -14.968035, -70.828384, 995, 1005 
-20.000000, -15.429829, -72.199432, 987, 1013 
-20.000000, -15.838000, -73.448029, 979, 1021 
-20.000000, -16.216143, -74.583183, 975, 1025 
-20.000000, -16.553242, -75.617210, 971, 1029 
-20.000000, -16.852976, -76.561317, 966, 1034 
-20.000000, -17.137188, -77.420158, 967, 1033 
-20.000000, -17.409374, -78.197350, 968, 1032 
-20.000000, -17.662518, -78.898598, 969, 1031 
-20.000000, -17.917028, -79.523491, 973, 1027 
-20.000000, -18.169743, -80.072571, 977, 1023 
-20.000000, -18.424572, -80.545197, 982, 1018 
-20.000000, -18.684069, -80.939980, 988, 1012 
-20.000000, -18.955227, -81.253410, 992, 1008 
-20.000000, -19.224928, -81.485931, 993, 1007 
-20.000000, -19.518452, -81.630394, 998, 1002 
-20.000000, -19.810089, -81.687370, 1001, 999 
-20.000000, -20.088673, -81.660767, 1000, 1000 
-20.000000, -20.364788, -81.551331, 999, 1001 
-20.000000, -20.628403, -81.362808, 998, 1002 
-20.000000, -20.883568, -81.097740, 995, 1005 
-20.000000, -21.116076, -80.762917, 992, 1008 
-20.000000, -21.326504, -80.364967, 987, 1013 
-20.000000, -21.512566, -79.911194, 982, 1018 
-20.000000, -21.667908, -79.410820, 975, 1025 
-20.000000, -21.790102, -78.873787, 967, 1033 
-20.000000, -21.884777, -78.308357, 958, 1042 
-20.000000, -21.938831, -77.726707, 948, 1052 
-20.000000, -21.961569, -77.138237, 940, 1060 
-20.000000, -21.955202, -76.551674, 933, 1067 
-20.000000, -21.918919, -75.975998, 925, 1075 
-20.000000, -21.852224, -75.420334, 915, 1085 
-20.000000, -21.750641, -74.895142, 907, 1093 
-20.000000, -21.634338, -74.404839, 903, 1097 
-20.000000, -21.504839, -73.953384, 901, 1099 
-20.000000, -21.358334, -73.545883, 895, 1105 
-20.000000, -21.195639, -73.187195, 890, 1110 
-20.000000, -21.046097, -72.873367, 896, 1104 
-20.000000, -20.883654, -72.608269, 888, 1112 
-20.000000, -20.748867, -72.383606, 897, 1103 
-20.000000, -20.618811, -72.197960, 898, 1102 
-20.000000, -20.478697, -72.054352, 898, 1102 
-20.000000, -20.376917, -71.941277, 909, 1091 
-20.000000, -20.262493, -71.862526, 905, 1095 
-20.000000, -20.196302, -71.803635, 919, 1081 
-20.000000, -20.139463, -71.761795, 919, 1081 
-20.000000, -20.103758, -71.730667, 928, 1072 
-20.000000, -20.081646, -71.706177, 930, 1070 
-20.000000, -20.080557, -71.682007, 935, 1065 
-20.000000, -20.115004, -71.647507, 947, 1053 
